direct_control,cyear,SP_ISIN,ids,scope1_abs,scope2_loc_abs,scope3_down_abs,scope3_up_abs
5333333.27441315,2011,CA1363751027,2696,4797400.932100001,172005.0000000178,,1044645.061847784
5609404.81431681,2012,CA1363751027,2696,5070122.9352,183800.0521731729,,1074496.396486996
5766461.04916478,2013,CA1363751027,2696,5220948.897700001,183378.0000000377,,1094604.031208188
6286598.59223729,2014,CA1363751027,2696,5665909.936,210674.0000000653,,1286928.364865795
6058080.62534285,2015,CA1363751027,2696,5526925.084600006,194447.9999999757,,1041333.02404462
5598189.345,2016,CA1363751027,2696,5006445.972,188864.362,,1086953.418
6166081.672,2017,CA1363751027,2696,5503118.713,172367.528,0.0,1320702.062
6439157.466,2018,CA1363751027,2696,5779750.121,189019.578,0.0,1307337.721
6400851.265,2019,CA1363751027,2696,5776504.178,162227.468,0.0,1215727.438
5823461.401,2020,CA1363751027,2696,5235175.0,163363.0,0.0,1152540.201
5782543.011,2021,CA1363751027,2696,5084159.0,149402.0,0.0,1403150.811
5669186.65,2022,CA1363751027,2696,,,,
,2004,,269744,231163.1593337457,505.3609622813881,,65493.91450704466
,2005,,269744,193796.8528243242,423.6718590270237,,51929.49439270642
,2006,,269744,203042.5209305221,443.8846121031959,,51575.03045981264
,2007,,269744,217274.7962517629,474.9987044374856,,56218.64380531373
,2008,,269744,208677.2690277401,454.8449957227979,,49185.75526408201
,2009,,269744,206125.0825106784,450.6236099817958,,53333.72061698934
258433.544595672,2010,BE0003822393,269744,236010.2205566133,520.2792225474922,,59389.34648937904
329656.261495951,2011,BE0003822393,269744,298947.8065786076,659.8099640131231,,77361.72209790596
306914.830680623,2012,BE0003822393,269744,280662.0755983319,618.7132326154274,,69894.98010934184
336625.437688479,2013,BE0003822393,269744,307831.3088726552,678.6071962405555,,76661.09916994732
199197.180311813,2014,BE0003822393,269744,183161.748924191,472.127717664943,,44734.83446452506
164575.063263488,2015,BE0003822393,269744,151361.9984438168,372.8441618601631,,36743.75491106757
163088.468671482,2016,BE0003822393,269744,148539.261021676,389.005525250777,,42378.8694793105
352504.583074406,2017,BE0003822393,269744,30471.1561000002,306511.9999999518,763.7603424840977,47315.2710575973
1276411.098,2018,BE0003822393,269744,6036.796,1248894.056,755.6605428888295,94039.889
1413966.331,2019,BE0003822393,269744,16724.37,1375305.54,352.0465866942213,94823.49
1062155.582,2020,BE0003822393,269744,19803.81,1019820.874,558.8590430475516,98271.493
1151341.19,2021,BE0003822393,269744,14137.954,1092150.67,0.0,144854.135
1265623.066,2022,BE0003822393,269744,,,,
,2002,,2698,1319936.202746389,8163.083718796548,,495415.152261536
,2003,,2698,2594680.505286192,31259.7,,531496.9216381096
,2004,,2698,2643245.080181617,31842.98,,553906.7026081904
,2005,,2698,3322102.080927642,40025.9899999842,,563894.9792730869
,2006,,2698,3499595.879788117,39393.50000000714,,519564.816497312
,2007,,2698,3431229.949743488,12895.64784276459,,616097.5325782918
,2008,,2698,2768851.678729505,10682.05401837534,,462254.3922242799
,2009,,2698,2869336.318514187,54539.03999989117,,513307.3140155158
3501248.85032106,2010,CA13645T1003,2698,3252398.180122202,56799.00000000726,,567585.4423917857
3771314.92937814,2011,CA13645T1003,2698,3497318.333990326,63477.99999997706,,600862.4073447391
3688213.82435741,2012,CA13645T1003,2698,3372594.3194,107771.9999999724,,618615.0773990531
3620476.65992479,2013,CA13645T1003,2698,3313501.3454,92835.4062501014,,638389.1468681835
3487365.35729879,2014,CA13645T1003,2698,3193529.9226,87456.0000001175,,637699.6773879995
3329798.42217141,2015,CA13645T1003,2698,3093316.013600003,52342.9999999816,,558188.1015839184
3030718.54441004,2016,CA13645T1003,2698,2797120.087400002,52506.99999985156,,564743.6801900825
3155951.575,2017,CA13645T1003,2698,2882248.946,48318.332,0.0,678961.21
3306114.7836687,2018,CA13645T1003,2698,3051854.007400003,49832.00000001591,0.0,655337.0929142109
3373991.50284836,2019,CA13645T1003,2698,3130391.989799992,48842.50000010405,0.0,622966.5946997271
3234409.836,2020,CA13645T1003,2698,2987570.0,43303.0,0.0,645448.466
3233289.646,2021,CA13645T1003,2698,2952415.0,38774.0,0.0,774897.474
3238291.955,2022,CA13645T1003,2698,,,,
153179.469358669,2013,DE000TLX1005,269809,20073.24707493896,66483.7681146849,,882589.1248926218
176853.229288019,2014,DE000TLX1005,269809,21899.56611739772,82575.91677586918,,982853.3729678304
154481.616825269,2015,DE000TLX1005,269809,19620.37966662994,68765.74229597424,,861304.062684225
153524.60376929,2016,DE000TLX1005,269809,19175.41650000002,70859.50621451823,,896380.842969854
174462.840031465,2017,DE000TLX1005,269809,20715.47600000002,84632.59037316861,57.69864764876682,1037979.42326428
194682.82260239,2018,DE000TLX1005,269809,28716.35970000003,91621.50039870516,43.6875732463805,1106319.97326096
196525.333201944,2019,DE000TLX1005,269809,33794.48899999989,86510.06747076634,4.913980758550085,1073434.965374094
194341.544,2020,DE000TLX1005,269809,31139.0,86200.721,7.050639225181376,1094393.98
106872.579,2021,DE000TLX1005,269809,10357.0,11149.0,9.000662179180084,1305516.316
106183.248,2022,DE000TLX1005,269809,,,,
,2009,,269835,224372.5187375626,140177.8705865713,,510369.5503054294
575608.767823915,2010,DE000A1DAHH0,269835,263442.3230985107,156805.5322278508,,545471.7560370398
691288.466556606,2011,DE000A1DAHH0,269835,296942.2846245413,193194.5823653632,,681646.8207252476
656170.934478333,2012,DE000A1DAHH0,269835,295254.1003663262,180764.024812658,,631320.353733834
673528.052329196,2013,DE000A1DAHH0,269835,303064.1997577032,185545.6180180383,,648020.1208305256
669383.698697003,2014,DE000A1DAHH0,269835,276324.3615372243,222649.8359101244,,655262.7312582732
572530.290487836,2015,DE000A1DAHH0,269835,241212.171289856,183048.4266097996,,558257.0980443155
591623.602880879,2016,DE000A1DAHH0,269835,234412.8745108758,188951.4285604153,,646621.3295810377
434698.580161553,2017,DE000A1DAHH0,269835,158957.4720688473,66085.0000000335,255.1242467567522,793780.1488480417
470571.020798058,2018,DE000A1DAHH0,269835,188401.3993753265,66352.99999998791,378.7704799564009,831289.9842602444
446024.988834239,2019,DE000A1DAHH0,269835,204546.0398564693,48666.99999999376,131.9359503645787,736021.255285268
428751.612,2020,DE000A1DAHH0,269835,194491.0,52651.0,9.676142708896151,705843.696
493106.164,2021,DE000A1DAHH0,269835,193989.0,48266.0,10.68435700910412,978101.321
499778.19,2022,DE000A1DAHH0,269835,,,,
,2008,,270334,918.8658327615212,3178.171916656741,,3738.807721692299
,2009,,270334,953.9298583930108,3322.030689095306,,5127.407556513607
6335.579851157,2010,GB00BVGBWW93,270334,1287.679662722515,4001.148073486638,,6480.037530092457
6434.61926316524,2011,GB00BVGBWW93,270334,1251.916844739657,4134.379403710181,,6522.191985989465
4072.23619782956,2012,GB00BVGBWW93,270334,738.003079414709,2867.123506894489,,1677.08666815099
4321.43030503162,2013,GB00BVGBWW93,270334,783.1640203694211,3042.572633082768,,1779.713356454283
5215.19239222577,2014,GB00BVGBWW93,270334,849.446278199725,3855.995952903846,,1929.402964903569
717.783367674618,2015,GB00BVGBWW93,270334,14.17020000000001,57.6074943955106,,2445.79824033027
829.550415367759,2016,GB00BVGBWW93,270334,15.65750000000001,58.85881800418942,,2961.676518505716
855.421012178914,2017,GB00BVGBWW93,270334,16.01510000000001,75.28847497883677,17.91710452501976,3124.490460990681
1042.68794325469,2018,GB00BVGBWW93,270334,60.41040000000002,33.59999854480917,33.46330775597269,3839.81665370131
1135.66794046042,2019,GB00BVGBWW93,270334,48.61709999999994,27.49999996719174,39.53120055927529,4094.295466864051
10762.972,2020,GB00BVGBWW93,270334,1792.322,7863.56,81.60251923806585,4314.565
12324.565,2021,GB00BVGBWW93,270334,1896.594,9246.002,50.37077604402713,4946.015
10983.025,2022,GB00BVGBWW93,270334,2113.823,7674.157,,4579.36
44597.7499324008,2013,AT0000A18XM4,270404,13849.22620000001,3405.999999976027,,78750.10542392128
48696.5782152263,2014,AT0000A18XM4,270404,14340.95010000001,4875.000000061522,,87402.44596343527
59385.154454697,2015,AT0000A18XM4,270404,16279.50890000003,6502.000000032695,,106899.8555137404
59980.088,2016,AT0000A18XM4,270404,18546.1,8071.864,,100098.249
96168.6912840315,2017,AT0000A18XM4,270404,16423.89120000017,8615.999999958973,151.7568585471048,216520.6401960621
119830.320489454,2018,AT0000A18XM4,270404,21209.80140000021,9210.999999925409,136.3416119263709,272758.2025086859
187714.78,2019,AT0000A18XM4,270404,23749.733,58139.409,100.0353963427881,321663.561
572446.274,2020,AT0000A18XM4,270404,51700.0,332300.0,195.4602420114296,599134.933
645849.81,2021,AT0000A18XM4,270404,46614.609,321400.0,7431.02661048231,921482.811
565879.782,2022,AT0000A18XM4,270404,,,,
,2003,,270451,305684.5418102462,668.2770406135032,,88999.03936753688
,2004,,270451,340295.6372760104,743.9426386523558,,96413.69082820698
,2005,,270451,277806.2417495698,607.33022841215,,74440.51574083521
,2006,,270451,45712.10642231999,72660.1000000806,,90712.24061754026
,2007,,270451,59137.82804833601,2204992.331067757,,99591.34722550168
,2008,,270451,89815.47711439917,2143167.625226098,,93235.75817262336
,2009,,270451,80569.91226446506,1840488.432809519,,96648.43050243123
2057838.0517535,2010,IT0003242622,270451,71636.06428210007,1949684.711320547,,97688.3816623448
1963048.8586225,2011,IT0003242622,270451,65039.9868000003,1857036.612149633,,104336.4184161539
1948579.75372612,2012,IT0003242622,270451,70122.59500000032,1841508.359421214,,99417.30514626576
1841568.17083253,2013,IT0003242622,270451,63918.20660000029,1736086.277151346,,111834.8795351307
1826707.14037596,2014,IT0003242622,270451,75499.49040000032,1712588.915798555,,110026.8281152346
1871992.7887773,2015,IT0003242622,270451,66984.48797422316,1771267.722143574,,95388.4706786403
1906347.541,2016,IT0003242622,270451,61702.408,1807994.299,,108336.167
1893074.899,2017,IT0003242622,270451,75533.778,1772097.345,648.0865339147174,134727.83
1722872.504,2018,IT0003242622,270451,62797.812,1617767.595,579.3162766212141,127663.65
1708948.138,2019,IT0003242622,270451,68488.221,1598901.848,584.2577119702518,117776.95
1714521.736,2020,IT0003242622,270451,61497.229,1612109.1,547.890927060864,126061.88
1781644.362,2021,IT0003242622,270451,73454.075,1662890.5,547.8908338602564,145649.007
1934051.875,2022,IT0003242622,270451,,,,
,2004,,270459,3963.768259040228,13942.17650090879,,170119.2831666556
,2005,,270459,3689.200210168984,12021.92824992163,,147791.900946528
,2006,,270459,4407.099569418905,13504.32128215507,,161921.5486810039
,2007,,270459,5027.224449420196,14596.80389059762,,175571.6018900829
,2008,,270459,4793.790046747525,13742.2693168473,,157791.1831532985
,2009,,270459,4610.386471378199,13681.02029521646,,166264.6261631368
48260.0496455239,2010,FR00140006O9,270459,4180.921819241888,11831.62889885495,,142942.5457188916
50848.550526572,2011,FR00140006O9,270459,4075.461428009466,12020.89846415277,,152322.0333161349
40815.3274250923,2012,FR00140006O9,270459,3152.364994983312,9941.522455408416,,123943.5174478365
39316.776677653,2013,FR00140006O9,270459,2895.015892448843,9725.720451527872,,118708.1430825816
37663.3693691382,2014,FR00140006O9,270459,2841.9848,10210.35778893392,,113160.6038016219
29761.0902828848,2015,FR00140006O9,270459,2100.299197096826,7497.739023781092,,90016.36360565887
28413.8675412241,2016,FR00140006O9,270459,1870.571940981574,6966.545711662257,,89670.5471175654
28325.0140772097,2017,FR00140006O9,270459,1752.824144854734,7173.311522172608,31.51533156013031,90589.0581766393
24900.4147263464,2018,FR00140006O9,270459,1625.895104635817,6473.176751868951,30.3721994423071,79447.13768529314
19457.6357820238,2019,FR00140006O9,270459,1339.839650800623,4821.887281568598,9.691552201494076,61215.95374198502
14868.918,2020,FR00140006O9,270459,938.371,3454.015,6.686571869725762,47094.38
15527.015,2021,FR00140006O9,270459,925.559,3744.648,8.31407268706241,50319.92
,2022,FR00140006O9,270459,,,,
,2009,,270577,304.989571230473,1011.577855940457,,18071.66138701806
2146.77509276223,2010,IT0003261697,270577,289.419235259615,918.4336688166824,,16288.01039481799
2009.01259113031,2011,IT0003261697,270577,261.5703213862851,862.3313142143327,,15437.74815787
2405.66286504135,2012,IT0003261697,270577,318.059728906147,1043.13075111727,,18437.77635201185
2592.06775292249,2013,IT0003261697,270577,342.719102383935,1123.953646856942,,19889.61604625965
3263.48430458748,2014,IT0003261697,270577,388.007047491083,1540.498316020818,,24597.36867585834
3449.33497522886,2015,IT0003261697,270577,422.4909851317205,1575.908275792151,,25881.6753735362
3294.45382933288,2016,IT0003261697,270577,321.3362323945614,1579.070574870889,,26665.02435098169
3946.31220004255,2017,IT0003261697,270577,362.8797010032794,1988.530219205864,0.7280706904799862,32693.81758168199
28661.8276020568,2018,IT0003261697,270577,371.6902507072684,26875.99999994983,0.8311606515152345,29810.20579465608
33772.2417630255,2019,IT0003261697,270577,451.5513931621704,31545.16596859591,0.4683512985405326,35486.06292091882
42980.712,2020,IT0003261697,270577,571.853,40121.028,0.9985123796161428,46207.987
8290.214,2021,IT0003261697,270577,811.308,4202.468,3.313072386886101,70080.693
5204.249,2022,IT0003261697,270577,,,,
,2004,,270578,38346.14930890201,48749.96939248972,,158826.1460752579
,2005,,270578,38360.26098216596,46707.06189502771,,152519.3906103841
,2006,,270578,37686.37465493964,45119.01862671573,,145350.7054030979
,2007,,270578,40885.35966546228,48130.15118610574,,156629.0747062979
,2008,,270578,38962.17499219999,46555.08373754758,,141053.1359549453
,2009,,270578,44518.28895008055,52406.82761207075,,170546.5845650872
136353.94459779,2010,FR0013280286,270578,46519.65329610452,52435.26229394985,,168781.9417757906
142335.902683146,2011,FR0013280286,270578,48522.34010862502,55305.49063465933,,178665.3637561633
145948.82524918,2012,FR0013280286,270578,49328.77102314768,56803.18357669811,,182175.704396927
146056.887862547,2013,FR0013280286,270578,49365.29475605026,56845.24147236411,,182310.5899136526
166524.921011119,2014,FR0013280286,270578,53549.85978174039,71228.94291088225,,197210.1858466611
114480.085895576,2015,FR0013280286,270578,29873.26533684926,43356.99928108776,,189449.0759968917
122818.932411753,2016,FR0013280286,270578,31177.04543386744,47217.40667601295,,214595.3070936435
140401.287555749,2017,FR0013280286,270578,34634.84080285513,56657.01837100051,157.9530063545187,249832.6078148388
129046.64,2018,FR0013280286,270578,32127.0,45961.352,10.88357793393581,264996.703
121059.94,2019,FR0013280286,270578,32000.098,37077.421,14.46583016257131,260272.788
137798.752,2020,FR0013280286,270578,29184.0,47152.0,44.63387360735883,309819.18
131291.278,2021,FR0013280286,270578,29000.0,29000.0,57.82587669185416,374203.723
122260.574,2022,FR0013280286,270578,,,,
,2022,GB00B0130H42,270640,,,,
,2005,,270654,38576.98987894173,25817.34528332813,,172330.4384006332
,2006,,270654,87044.84774141473,54752.28176232253,,340913.7835176226
,2007,,270654,82122.26653668555,42568.67675922523,,265393.3537513058
,2008,,270654,86618.38425368564,49590.621894925,,408745.0579640999
,2009,,270654,109040.2720524399,64026.79556062162,,626499.5324280097
381853.968024237,2010,GB00BNR5MZ78,270654,116413.8881899389,60889.33219173025,,495962.1249774829
247098.024053524,2011,GB00BNR5MZ78,270654,50804.04454582465,33063.33098261848,,375152.368873908
277286.605572056,2012,GB00BNR5MZ78,270654,74896.68877334522,42322.16834028244,,413396.1789178171
263711.052872351,2013,GB00BNR5MZ78,270654,41181.81880000245,75836.00000004885,,431330.1251243816
193592.021364484,2014,GB00BNR5MZ78,270654,18985.06150000001,36120.99999988778,,413736.4822819202
85677.7773090149,2015,GB00BNR5MZ78,270654,8824.171000000017,12771.99999992194,,135876.6261325223
178572.791,2016,GB00BNR5MZ78,270654,7122.0,12747.901,,384858.543
392775.499,2017,GB00BNR5MZ78,270654,23680.0,36562.612,309.4214617265788,860702.986
1602922.519,2018,GB00BNR5MZ78,270654,23261.0,31570.696,342.2685147497551,3851899.241
2721088.023,2019,GB00BNR5MZ78,270654,223847.0,804928.34,416.585428418017,4255384.182
2447733.998,2020,GB00BNR5MZ78,270654,187530.558,853644.118,209.999612890336,3596653.728
2490739.206,2021,GB00BNR5MZ78,270654,176604.923,680014.724,593.4122833726789,3344906.152
1926452.486,2022,GB00BNR5MZ78,270654,,,,
,2002,,270979,161.013389669664,587.1300894337157,,8051.691395966102
,2003,,270979,183.805703195292,675.1453121664795,,9059.21159963192
,2004,,270979,279.538135577178,1036.523470347077,,13748.30342925796
,2005,,270979,304.799260416489,1053.265818660872,,13999.30700088501
,2006,,270979,393.116548935318,1334.328874151185,,17621.59084750096
,2007,,270979,687.9168382452799,3842.999999981721,,21029.52090853571
,2008,,270979,552.3471525972219,2985.959999965869,,16666.35803990756
,2009,,270979,569.092415012639,5879.98997128404,,22910.16035448581
10728.1252657535,2010,GB00B02J6398,270979,1242.8831,6996.313982391361,,26582.83020186528
10386.6524559792,2011,GB00B02J6398,270979,1263.8463,5859.439400326405,,35912.77494482951
10282.6203251505,2012,GB00B02J6398,270979,455.5519834893651,6131.48348566209,,39144.50119208873
10389.582217648,2013,GB00B02J6398,270979,411.291938657996,6854.045869697667,,33938.83040377135
9841.49584489918,2014,GB00B02J6398,270979,440.135681069417,5977.790388700832,,37952.21747473252
10149.007153029,2015,GB00B02J6398,270979,551.1427000000006,6327.000000069328,,35390.42813655013
6298.69772305888,2016,GB00B02J6398,270979,510.9523000000005,2638.000000018632,,36787.9115292871
6914.36609490384,2017,GB00B02J6398,270979,549.0109000000006,3092.987304685952,2.55604949407239,40868.24456794224
6878.68920102031,2018,GB00B02J6398,270979,503.0088000000005,1717.00000003161,4.272741075449267,46393.7131334596
6926.51720169594,2019,GB00B02J6398,270979,495.0378999999984,1649.000000025703,0.9255778274362904,44406.69005049827
5005.012,2020,GB00B02J6398,270979,605.0,1374.698,2.222026399841627,40970.536
8235.133,2021,GB00B02J6398,270979,1477.0,3039.0,2.631972084085056,54315.738
6575.722,2022,GB00B02J6398,270979,,,,
,2004,,2710,181603.1080522214,113350.1114119509,,1348013.141195546
,2005,,2710,221165.8421680703,130911.124283979,,1383048.574906079
,2006,,2710,247031.0976271441,141036.7894255045,,1549347.939741021
,2007,,2710,270502.7951262271,149607.965983436,,1657965.747771889
,2008,,2710,202948.9001615678,110157.0149075117,,1006495.176636585
,2009,,2710,151113.9115000027,93768.97000001972,,1192802.870553758
829199.911446627,2010,US21036P1084,2710,140338.0997,93545.99999991283,,1089930.324321642
798822.734702843,2011,US21036P1084,2710,76849.04649999966,39615.99999997759,,1182232.309021471
719090.686549068,2012,US21036P1084,2710,72885.0239,37796.99999992105,,1142704.42254756
736756.035649495,2013,US21036P1084,2710,67716.9822999997,37914.00000001051,,1185035.154727129
816930.883917286,2014,US21036P1084,2710,139129.863599997,52832.9999999973,,1173743.117966297
885272.357627443,2015,US21036P1084,2710,159460.1278,47894.00000004382,,1313110.996091682
843238.038569327,2016,US21036P1084,2710,177290.1278,53090.00000000173,,1311109.537737505
920687.743,2017,US21036P1084,2710,237576.0,66415.925,82.46894194912365,1345411.816
982704.364359009,2018,US21036P1084,2710,316385.9399000001,54052.99999989413,107.8053382333553,1305632.761576147
956421.640383782,2019,US21036P1084,2710,296980.9315999998,50933.00000004855,57.83982257269591,1270898.012523851
963362.221,2020,US21036P1084,2710,322533.0,52330.0,59.20656890499206,3163001.293
861751.506,2021,US21036P1084,2710,291681.0,55793.0,54.69140674877248,3249644.639
1489833.685,2022,US21036P1084,2710,,,,
,2002,,271217,266294.359,130980.374,,1479232.808
,2003,,271217,626503.135,180466.003,,1777807.936
,2004,,271217,29563.12465016817,12565.29118184701,,81762.93384574127
,2005,,271217,32694.2807925614,14399.66386875563,,90050.1482036318
,2006,,271217,9004.803444039999,30951.48000001487,,114142.5703445433
,2007,,271217,12125.86702352376,34605.0200000025,,140779.8359455655
,2008,,271217,28075.93354021286,38730.15000005197,,1523383.543897287
,2009,,271217,1469376.592725505,497537.9899999448,,1571666.233404931
,2010,,271217,1377695.062,465328.000000065,,1383967.074316401
,2011,,271217,638418.2480000004,433898.0000000118,,865505.2224991719
,2012,,271217,502497.9916000001,107845.1299556203,,785446.9101121838
,2013,,271217,517454.8656000001,94657.99826311842,,849835.4350245022
,2014,,271217,491987.0145992849,88609.99999994409,,897816.5893605328
,2015,,271217,515277.4211000017,108257.9999999467,,1095964.631791044
,2016,,271217,667997.606,127954.766,,1171134.094
,2017,,271217,744145.1714000021,155612.0000001216,84.30191452152293,1469889.321015347
,2018,,271217,798258.823,186621.927,175.91637102699,1240021.197
,2019,,271217,792099.4965242345,134662.999999987,190.3337003305808,1149480.916114315
,2020,,271217,817504.0,85916.0,139.7306734362541,1261331.269
,2021,,271217,761314.0,109266.0,93.01416321400288,1462232.644
22895.209,2014,FR0010112524,271247,205.52,1223.32,,81248.22
26540.143,2015,FR0010112524,271247,252.33,1390.87,,94707.815
31412.291,2016,FR0010112524,271247,3706.0,829.28,,105921.666
37425.5805939676,2017,FR0010112524,271247,3488.955400000003,712.9999999665455,95.24193699536151,135852.0234591297
41794.041,2018,FR0010112524,271247,3482.0,931.876,78.71902382216176,152071.354
41464.6435957065,2019,FR0010112524,271247,3892.081799999998,496.000000036046,89.09119959875059,143270.5190624518
44410.932,2020,FR0010112524,271247,3608.0,630.0,87.56119414891667,156562.255
233105.035,2021,FR0010112524,271247,5816.0,733.0,72.03598278467797,932608.266
175789.318,2022,FR0010112524,271247,,,,
,2004,,271342,767788.9806255519,10150.27723077714,,78322.23255995817
,2005,,271342,976533.8988555896,12200.51362922392,,93347.33742200282
,2006,,271342,1092393.00056862,13451.70374420878,,99593.05269635626
,2007,,271342,803279.7405959405,9749.281344622568,,71291.27657146353
889463.079841217,2016,BE0003816338,271342,860144.8109392426,12424.08698951982,,82379.46754496207
2486719.10989121,2017,BE0003816338,271342,2473927.0349,191.9999999166615,117.8840351950258,64623.31882940021
2958732.51949751,2018,BE0003816338,271342,2944250.038300001,277.9999999876464,109.3675426316281,71445.6395308714
3161724.348,2019,BE0003816338,271342,3129605.0,430.47,158.0523515702339,112725.375
3116082.646,2020,BE0003816338,271342,3082766.0,232.32,262.0704940077189,141999.572
2422723.766,2021,BE0003816338,271342,2411352.0,199.48,0.0010099472568311,50736.665
2176560.459,2022,BE0003816338,271342,,,,
,2022,GB00BG5KQW09,271384,,,,
101604.770198529,2016,BMG4209G2077,271424,84690.37468561137,10031.56201187478,,21307.07514692985
98446.222052262,2017,BMG4209G2077,271424,82459.04722223128,9627.433909423567,35765.0617153598,19908.23730324352
125639.16049144,2018,BMG4209G2077,271424,103421.5753605617,13788.46029227312,22009.80808528301,27125.81812118624
484068.343,2019,BMG4209G2077,271424,410662.322,67022.493,26004.86081135333,20480.172
426685.533,2020,BMG4209G2077,271424,415038.657,8088.85,55264.51365157816,11077.968
539639.557,2021,BMG4209G2077,271424,505000.0,23751.141,24866.09626429631,33204.447
776225.468,2022,BMG4209G2077,271424,,,,
3539730.85745962,2013,CH0012829898,271471,159112.7231847477,131888.8208991795,,5277358.842816836
3018052.18611527,2014,CH0012829898,271471,86841.1202,88273.89239420986,,4641991.403845858
2768223.23216274,2015,CH0012829898,271471,76978.28040464837,73238.32643520029,,4223200.986100661
3031506.18935251,2016,CH0012829898,271471,83000.25360000001,55800.00000000303,,4773676.37185745
2727782.41588106,2017,CH0012829898,271471,80848.68635078288,83821.24726269422,100.4518239342958,4604103.849311522
2489446.198,2018,CH0012829898,271471,85828.0,28658.0,98.45170733524738,4426674.282
2745237.24093241,2019,CH0012829898,271471,87803.59603890152,25896.4371724636,52.63578638882396,4676047.946849935
3072416.089,2020,CH0012829898,271471,89669.304,14882.67,109.65219765387,5276368.389
2788795.549,2021,CH0012829898,271471,93348.241,32583.73,125.941128716781,5041432.416
2748559.081,2022,CH0012829898,271471,,,,
130296.697625791,2016,IT0003697080,271496,56821.30166957808,25366.91050591123,,314540.5984653523
133698.514856179,2017,IT0003697080,271496,57723.33680311068,27048.97539812572,5.141309001881063,344528.7394392029
129471.271705197,2018,IT0003697080,271496,55469.54010000004,26533.4443851153,29.12479317857534,324678.1715273623
116580.929202001,2019,IT0003697080,271496,52131.28217583505,22319.17777553177,12.39503842792194,289777.0590117465
78262.484,2020,IT0003697080,271496,35123.729,14645.432,43.67379738277538,197401.937
92062.919,2021,IT0003697080,271496,40854.885,18244.406,58.43884668309622,239978.531
,2022,IT0003697080,271496,,,,
,2004,,271763,988024.4328312244,559087.2176642456,,4881464.938326817
,2005,,271763,801223.1874061712,468474.229913813,,3824542.723671149
,2006,,271763,821809.6041389015,488319.0629969969,,3717709.659078703
,2007,,271763,819419.1073123486,466983.7022808293,,3572880.342401861
,2008,,271763,724099.4981591853,416800.4435052726,,2856126.117924772
,2009,,271763,1002535.14,559560.4600000452,,2515120.898335142
5363314.39700473,2010,DE0005470405,271763,1938000.0713,2443000.000000051,,3008329.226962065
7169510.28569877,2011,DE0005470405,271763,1934998.835000001,3865999.999999968,,3918888.768741984
6166859.07167861,2012,DE0005470405,271763,1912999.9068,3068000.000000032,,3577846.633823971
5807331.92984257,2013,DE0005470405,271763,1770000.0042,2899000.000000045,,3434046.35524444
5592734.01489853,2014,DE0005470405,271763,1761998.7652,2886000.000000019,,3063205.667816841
6944109.39924149,2015,DE0005470405,271763,1643000.0259,4507999.99999996,,2509366.370384563
7140582.5986695,2016,DE0005470405,271763,1740999.943000001,4451000.000000077,,2997814.848950766
7566306.209,2017,DE0005470405,271763,1778200.157,4179524.28,1334.913255263285,4397243.711
4686177.267,2018,DE0005470405,271763,1512199.848,2081322.518,957.3232407042424,2850818.654
4049166.154,2019,DE0005470405,271763,1382999.999,1769960.862,756.7779802395278,2332970.129
3861543.304,2020,DE0005470405,271763,1263100.0,1646900.0,669.6349610433268,2202131.176
4079974.234,2021,DE0005470405,271763,1284000.0,1562000.0,661.9679113662921,3095424.948
3498674.897,2022,DE0005470405,271763,,,,
19909.0100142441,2014,IM00B5VQMV65,271764,3416.578180019116,13481.73634563856,,16873.35685829139
17540.0347932747,2015,IM00B5VQMV65,271764,3117.714893136041,11634.98473395887,,15313.65196486736
61004.6935909876,2016,IM00B5VQMV65,271764,10374.18676825495,40893.58426171799,,56066.56920746969
72307.4298618591,2017,IM00B5VQMV65,271764,2609.099100000003,58730.00000005808,0.6713534206256517,65129.34771086611
87261.0989045067,2018,IM00B5VQMV65,271764,3303.938800000004,43268.00000005374,1.20308201736594,246077.5846249576
86104.1768623377,2019,IM00B5VQMV65,271764,3228.072699999996,37076.00000006727,79.37081091052023,271141.8152885926
74592.389,2020,IM00B5VQMV65,271764,824.0,28286.0,0.671353420556365,270881.774
79661.333,2021,IM00B5VQMV65,271764,2006.0,25315.0,0.0,320825.237
77374.967,2022,IM00B5VQMV65,271764,,,,
530939.649743,2010,US5312298541,27187,235489.6203940251,150090.6082611307,,606089.9850526289
46435.8781892996,2011,US5312298541,27187,4245.503194809171,16499.45450957236,,178781.4161359578
30316.7340008479,2012,US5312298541,27187,2637.119521884743,10715.65449139702,,112541.1990905423
59783.7198245706,2013,US5312298541,27187,5200.323182430278,21130.95974759996,,221927.9792791121
69844.5999565177,2014,US5312298541,27187,5738.99449505372,27550.68065918889,,254728.9299246695
74258.2214597098,2015,US5312298541,27187,6484.118132537213,28236.72551272776,,272639.2401547264
82264.2156818154,2016,US5312298541,27187,6905.282232054406,31683.72727318346,,318913.2960820015
173984.771620293,2017,US5312298541,27187,24281.94848557692,80809.55328286924,61.74784541743482,484616.8099611537
179706.556631251,2018,US5312298541,27187,25534.08714619127,83243.14562828811,82.115357960199,492151.9789759215
430169.009,2019,US5312298541,27187,93998.499,222272.271,98.1416063933152,596994.166
46947.472,2020,US5312298541,27187,10324.351,23996.45,184.1330772052402,66676.496
88260.211,2021,US5312298541,27187,17773.065,47297.543,256.1560081928839,130425.611
86766.801,2022,US5312298541,27187,,,,
